slice_file_name,['class']
159750-8-0-3,['siren']
159750-8-0-4,['siren']
159750-8-0-5,['siren']
159750-8-0-6,['siren']
159750-8-0-7,['siren']
159750-8-0-8,['siren']
159751-8-0-0,['siren']
159751-8-0-1,['siren']
159751-8-0-10,['siren']
159751-8-0-11,['siren']
159751-8-0-12,['siren']
159751-8-0-13,['siren']
159751-8-0-14,['siren']
159751-8-0-15,['siren']
159751-8-0-16,['siren']
159751-8-0-17,['siren']
159751-8-0-18,['siren']
159751-8-0-19,['siren']
159751-8-0-2,['siren']
159751-8-0-20,['siren']
159751-8-0-21,['siren']
159751-8-0-3,['siren']
159751-8-0-4,['siren']
159751-8-0-5,['siren']
159751-8-0-6,['siren']
159751-8-0-7,['siren']
159751-8-0-8,['siren']
159751-8-0-9,['siren']
159752-8-0-0,['siren']
159752-8-0-1,['siren']
159752-8-0-10,['siren']
159752-8-0-11,['siren']
159752-8-0-12,['siren']
159752-8-0-2,['siren']
159752-8-0-3,['siren']
159752-8-0-4,['siren']
159752-8-0-5,['siren']
159752-8-0-6,['siren']
159752-8-0-7,['siren']
159752-8-0-8,['siren']
159752-8-0-9,['siren']
159752-8-1-0,['siren']
159752-8-2-0,['siren']
159752-8-2-1,['siren']
159752-8-2-2,['siren']
159752-8-2-3,['siren']
159753-8-0-0,['siren']
159753-8-0-1,['siren']
159753-8-0-2,['siren']
159753-8-0-3,['siren']
159753-8-0-4,['siren']
159753-8-0-5,['siren']
159753-8-0-6,['siren']
159754-8-0-0,['siren']
159754-8-1-0,['siren']
159754-8-2-0,['siren']
159754-8-3-0,['siren']
159754-8-4-0,['siren']
159755-8-0-0,['siren']
159755-8-0-1,['siren']
159755-8-0-2,['siren']
159755-8-0-3,['siren']
159761-0-0-0,['air_conditioner']
159761-0-0-1,['air_conditioner']
159761-0-0-2,['air_conditioner']
159761-0-0-3,['air_conditioner']
159761-0-0-4,['air_conditioner']
159761-0-0-5,['air_conditioner']
159761-0-0-6,['air_conditioner']
159761-0-0-7,['air_conditioner']
159761-0-0-8,['air_conditioner']
160009-2-0-1,['children_playing']
160009-2-0-11,['children_playing']
160009-2-0-22,['children_playing']
160009-2-0-30,['children_playing']
160009-2-0-31,['children_playing']
160009-2-0-47,['children_playing']
160009-2-0-5,['children_playing']
160009-2-0-50,['children_playing']
160010-2-0-19,['children_playing']
160010-2-0-21,['children_playing']
160010-2-0-30,['children_playing']
160010-2-0-32,['children_playing']
160010-2-0-33,['children_playing']
160010-2-0-37,['children_playing']
160010-2-0-38,['children_playing']
160010-2-0-49,['children_playing']
160011-2-0-0,['children_playing']
160011-2-0-1,['children_playing']
160011-2-0-12,['children_playing']
160011-2-0-3,['children_playing']
160011-2-0-34,['children_playing']
160011-2-0-5,['children_playing']
160011-2-0-7,['children_playing']
160011-2-0-9,['children_playing']
160016-2-0-13,['children_playing']
160016-2-0-25,['children_playing']
160016-2-0-26,['children_playing']
160016-2-0-37,['children_playing']
160016-2-0-40,['children_playing']
160016-2-0-5,['children_playing']
160016-2-0-8,['children_playing']
160092-3-0-0,['dog_bark']
160093-3-0-0,['dog_bark']
160094-3-0-0,['dog_bark']
160366-3-0-13,['dog_bark']
160366-3-0-4,['dog_bark']
160366-3-0-7,['dog_bark']
160366-3-0-8,['dog_bark']
160575-3-0-0,['dog_bark']
160575-3-1-0,['dog_bark']
160575-3-4-0,['dog_bark']
160575-3-7-0,['dog_bark']
161005-2-0-0,['children_playing']
161005-2-0-12,['children_playing']
161005-2-0-14,['children_playing']
161005-2-0-19,['children_playing']
161005-2-0-27,['children_playing']
161005-2-0-28,['children_playing']
161005-2-0-4,['children_playing']
161005-2-0-6,['children_playing']
161010-1-0-0,['car_horn']
161010-1-1-0,['car_horn']
161010-1-2-0,['car_horn']
161010-1-3-0,['car_horn']
161129-4-0-1,['drilling']
161129-4-0-10,['drilling']
161129-4-0-11,['drilling']
161129-4-0-12,['drilling']
161129-4-0-13,['drilling']
161129-4-0-15,['drilling']
161129-4-0-16,['drilling']
161129-4-0-19,['drilling']
161129-4-0-2,['drilling']
161129-4-0-20,['drilling']
161129-4-0-3,['drilling']
161129-4-0-4,['drilling']
161129-4-0-5,['drilling']
161129-4-0-6,['drilling']
161129-4-0-7,['drilling']
161129-4-0-8,['drilling']
161129-4-0-9,['drilling']
161195-6-0-0,['gun_shot']
161702-9-0-26,['street_music']
161702-9-0-30,['street_music']
161702-9-0-37,['street_music']
161702-9-0-45,['street_music']
161702-9-0-6,['street_music']
161702-9-0-8,['street_music']
161922-3-1-4,['dog_bark']
161922-3-1-5,['dog_bark']
161922-3-1-6,['dog_bark']
161922-3-2-0,['dog_bark']
161923-3-0-0,['dog_bark']
161923-3-0-12,['dog_bark']
161923-3-0-19,['dog_bark']
161923-3-0-5,['dog_bark']
162103-0-0-0,['air_conditioner']
162103-0-0-1,['air_conditioner']
162103-0-0-10,['air_conditioner']
162103-0-0-11,['air_conditioner']
162103-0-0-12,['air_conditioner']
162103-0-0-13,['air_conditioner']
162103-0-0-14,['air_conditioner']
162103-0-0-15,['air_conditioner']
162103-0-0-16,['air_conditioner']
162103-0-0-17,['air_conditioner']
162103-0-0-2,['air_conditioner']
162103-0-0-3,['air_conditioner']
162103-0-0-4,['air_conditioner']
162103-0-0-5,['air_conditioner']
162103-0-0-6,['air_conditioner']
162103-0-0-7,['air_conditioner']
162103-0-0-8,['air_conditioner']
162103-0-0-9,['air_conditioner']
162134-7-0-0,['jackhammer']
162134-7-0-1,['jackhammer']
162134-7-0-2,['jackhammer']
162134-7-1-0,['jackhammer']
162134-7-10-0,['jackhammer']
162134-7-10-1,['jackhammer']
162134-7-10-2,['jackhammer']
162134-7-10-3,['jackhammer']
162134-7-11-0,['jackhammer']
162134-7-11-1,['jackhammer']
162134-7-11-2,['jackhammer']
162134-7-11-3,['jackhammer']
162134-7-11-4,['jackhammer']
162134-7-11-5,['jackhammer']
162134-7-11-6,['jackhammer']
162134-7-11-7,['jackhammer']
162134-7-12-0,['jackhammer']
162134-7-12-1,['jackhammer']
162134-7-12-2,['jackhammer']
162134-7-12-3,['jackhammer']
162134-7-12-4,['jackhammer']
162134-7-13-0,['jackhammer']
162134-7-13-1,['jackhammer']
162134-7-13-2,['jackhammer']
162134-7-13-3,['jackhammer']
162134-7-13-4,['jackhammer']
162134-7-14-0,['jackhammer']
162134-7-14-1,['jackhammer']
162134-7-14-2,['jackhammer']
162134-7-15-0,['jackhammer']
162134-7-15-1,['jackhammer']
162134-7-15-2,['jackhammer']
162134-7-15-3,['jackhammer']
162134-7-15-4,['jackhammer']
162134-7-16-0,['jackhammer']
162134-7-16-1,['jackhammer']
162134-7-17-0,['jackhammer']
162134-7-17-1,['jackhammer']
162134-7-17-2,['jackhammer']
162134-7-17-3,['jackhammer']
162134-7-17-4,['jackhammer']
162134-7-2-0,['jackhammer']
162134-7-3-0,['jackhammer']
162134-7-4-0,['jackhammer']
162134-7-5-0,['jackhammer']
162134-7-6-0,['jackhammer']
162134-7-7-0,['jackhammer']
162134-7-7-1,['jackhammer']
162134-7-8-0,['jackhammer']
162134-7-8-1,['jackhammer']
162134-7-8-2,['jackhammer']
162134-7-8-3,['jackhammer']
162134-7-8-4,['jackhammer']
162134-7-8-5,['jackhammer']
162134-7-8-6,['jackhammer']
162134-7-8-7,['jackhammer']
162134-7-9-0,['jackhammer']
162134-7-9-1,['jackhammer']
162134-7-9-2,['jackhammer']
162134-7-9-3,['jackhammer']
162134-7-9-4,['jackhammer']
162148-3-0-0,['dog_bark']
162318-2-0-17,['children_playing']
162318-2-0-25,['children_playing']
162318-2-0-34,['children_playing']
162318-2-0-38,['children_playing']
162318-2-0-39,['children_playing']
162318-2-0-40,['children_playing']
162318-2-0-55,['children_playing']
162318-2-0-7,['children_playing']
162431-6-0-0,['gun_shot']
162431-6-1-0,['gun_shot']
162431-6-2-0,['gun_shot']
162431-6-3-0,['gun_shot']
162432-6-0-0,['gun_shot']
162432-6-1-0,['gun_shot']
162432-6-10-0,['gun_shot']
162432-6-11-0,['gun_shot']
162432-6-12-0,['gun_shot']
162432-6-13-0,['gun_shot']
162432-6-14-0,['gun_shot']
162432-6-2-0,['gun_shot']
162432-6-3-0,['gun_shot']
162432-6-4-0,['gun_shot']
162432-6-5-0,['gun_shot']
162432-6-6-0,['gun_shot']
162432-6-7-0,['gun_shot']
162432-6-8-0,['gun_shot']
162432-6-9-0,['gun_shot']
162433-6-0-0,['gun_shot']
162433-6-1-0,['gun_shot']
162433-6-2-0,['gun_shot']
162433-6-3-0,['gun_shot']
162433-6-4-0,['gun_shot']
162433-6-5-0,['gun_shot']
162433-6-6-0,['gun_shot']
162433-6-7-0,['gun_shot']
162433-6-8-0,['gun_shot']
162434-6-0-0,['gun_shot']
162434-6-1-0,['gun_shot']
162434-6-2-0,['gun_shot']
162435-6-0-0,['gun_shot']
162435-6-1-0,['gun_shot']
162435-6-2-0,['gun_shot']
162435-6-3-0,['gun_shot']
162436-6-0-0,['gun_shot']
162540-1-0-0,['car_horn']
162540-1-1-0,['car_horn']
162540-1-2-0,['car_horn']
162541-1-0-0,['car_horn']
162541-1-1-0,['car_horn']
162541-1-2-0,['car_horn']
162702-1-0-0,['car_horn']
162702-1-1-0,['car_horn']
162703-1-0-0,['car_horn']
162728-1-0-0,['car_horn']
163459-3-0-0,['dog_bark']
163460-6-0-0,['gun_shot']
164053-8-0-0,['siren']
164053-8-1-0,['siren']
164053-8-2-0,['siren']
164053-8-2-1,['siren']
164053-8-2-2,['siren']
164053-8-2-3,['siren']
164053-8-3-0,['siren']
164194-2-0-10,['children_playing']
164194-2-0-11,['children_playing']
164194-2-0-14,['children_playing']
164194-2-0-18,['children_playing']
164194-2-0-24,['children_playing']
164194-2-0-26,['children_playing']
164194-2-0-29,['children_playing']
164194-2-0-7,['children_playing']
164311-3-0-0,['dog_bark']
164311-3-1-0,['dog_bark']
164312-3-0-0,['dog_bark']
164312-3-1-0,['dog_bark']
164312-3-3-0,['dog_bark']
164312-3-4-0,['dog_bark']
164344-9-0-0,['street_music']
164344-9-0-26,['street_music']
164344-9-0-38,['street_music']
164344-9-0-39,['street_music']
164344-9-0-40,['street_music']
164344-9-0-44,['street_music']
164377-9-0-16,['street_music']
164377-9-1-15,['street_music']
164377-9-1-3,['street_music']
164377-9-1-36,['street_music']
164377-9-1-43,['street_music']
164377-9-1-50,['street_music']
164377-9-1-92,['street_music']
164625-1-0-0,['car_horn']
164626-1-0-0,['car_horn']
164627-1-0-0,['car_horn']
164646-6-0-0,['gun_shot']
164667-6-0-0,['gun_shot']
164782-8-0-0,['siren']
164782-8-0-1,['siren']
164782-8-0-2,['siren']
164782-8-0-3,['siren']
164782-8-0-4,['siren']
164782-8-0-5,['siren']
164782-8-0-6,['siren']
164782-8-0-7,['siren']
164797-2-0-16,['children_playing']
164797-2-0-29,['children_playing']
164797-2-0-32,['children_playing']
164797-2-0-44,['children_playing']
164797-2-0-47,['children_playing']
164797-2-0-50,['children_playing']
164797-2-0-8,['children_playing']
165039-7-0-0,['jackhammer']
165039-7-1-0,['jackhammer']
165039-7-10-0,['jackhammer']
165039-7-10-1,['jackhammer']
165039-7-11-0,['jackhammer']
165039-7-12-0,['jackhammer']
165039-7-12-1,['jackhammer']
165039-7-13-0,['jackhammer']
165039-7-14-0,['jackhammer']
165039-7-15-0,['jackhammer']
165039-7-15-1,['jackhammer']
165039-7-16-0,['jackhammer']
165039-7-17-0,['jackhammer']
165039-7-17-1,['jackhammer']
165039-7-2-0,['jackhammer']
165039-7-2-1,['jackhammer']
165039-7-3-0,['jackhammer']
165039-7-4-0,['jackhammer']
165039-7-4-1,['jackhammer']
165039-7-4-2,['jackhammer']
165039-7-5-0,['jackhammer']
165039-7-5-1,['jackhammer']
165039-7-6-0,['jackhammer']
165039-7-6-1,['jackhammer']
165039-7-7-0,['jackhammer']
165039-7-8-0,['jackhammer']
165039-7-8-1,['jackhammer']
165039-7-8-2,['jackhammer']
165039-7-9-0,['jackhammer']
165067-2-0-111,['children_playing']
165067-2-0-112,['children_playing']
165067-2-0-35,['children_playing']
165067-2-0-56,['children_playing']
165067-2-0-72,['children_playing']
165067-2-0-9,['children_playing']
165067-2-0-91,['children_playing']
165166-8-0-0,['siren']
165166-8-0-1,['siren']
165166-8-0-2,['siren']
165166-8-0-3,['siren']
165166-8-0-4,['siren']
165166-8-0-5,['siren']
165166-8-0-6,['siren']
165166-8-0-7,['siren']
165166-8-0-8,['siren']
165192-9-0-118,['street_music']
165192-9-0-146,['street_music']
165192-9-0-160,['street_music']
165192-9-0-5,['street_music']
165192-9-0-76,['street_music']
165192-9-0-87,['street_music']
165454-0-0-0,['air_conditioner']
165454-0-0-1,['air_conditioner']
165454-0-0-10,['air_conditioner']
165454-0-0-11,['air_conditioner']
165454-0-0-12,['air_conditioner']
165454-0-0-2,['air_conditioner']
165454-0-0-3,['air_conditioner']
165454-0-0-4,['air_conditioner']
165454-0-0-5,['air_conditioner']
165454-0-0-6,['air_conditioner']
165454-0-0-7,['air_conditioner']
165454-0-0-8,['air_conditioner']
165454-0-0-9,['air_conditioner']
165529-2-0-18,['children_playing']
165529-2-0-3,['children_playing']
165529-2-0-6,['children_playing']
165529-2-0-70,['children_playing']
165529-2-0-73,['children_playing']
165529-2-0-8,['children_playing']
165529-2-0-90,['children_playing']
165567-3-0-0,['dog_bark']
165567-3-2-0,['dog_bark']
165567-3-3-0,['dog_bark']
165567-3-4-0,['dog_bark']
165640-4-0-0,['drilling']
165640-4-0-1,['drilling']
165640-4-0-2,['drilling']
165641-4-0-0,['drilling']
165641-4-0-1,['drilling']
165642-4-0-0,['drilling']
165643-4-0-0,['drilling']
165644-4-0-0,['drilling']
165644-4-0-1,['drilling']
165645-4-0-0,['drilling']
165645-4-1-0,['drilling']
165645-4-2-0,['drilling']
165645-4-3-0,['drilling']
165645-4-4-0,['drilling']
165645-4-5-0,['drilling']
165774-7-0-0,['jackhammer']
165774-7-1-0,['jackhammer']
165774-7-2-0,['jackhammer']
165774-7-3-0,['jackhammer']
165774-7-4-0,['jackhammer']
165774-7-5-0,['jackhammer']
165774-7-6-0,['jackhammer']
165774-7-7-0,['jackhammer']
165774-7-8-0,['jackhammer']
165775-7-0-0,['jackhammer']
165775-7-1-0,['jackhammer']
165785-4-0-0,['drilling']
165785-4-1-0,['drilling']
165785-4-2-0,['drilling']
165785-4-3-0,['drilling']
165785-4-4-0,['drilling']
165786-4-0-0,['drilling']
166101-5-0-0,['engine_idling']
166101-5-0-1,['engine_idling']
166101-5-0-2,['engine_idling']
166101-5-0-3,['engine_idling']
166101-5-1-0,['engine_idling']
166101-5-2-0,['engine_idling']
166101-5-2-1,['engine_idling']
166101-5-2-2,['engine_idling']
166101-5-2-3,['engine_idling']
166101-5-2-4,['engine_idling']
166101-5-3-0,['engine_idling']
166268-3-0-0,['dog_bark']
166268-3-1-0,['dog_bark']
166268-3-2-0,['dog_bark']
166421-3-0-29,['dog_bark']
166421-3-0-31,['dog_bark']
166421-3-0-5,['dog_bark']
166489-3-0-1,['dog_bark']
166489-3-0-2,['dog_bark']
166489-3-0-4,['dog_bark']
16692-5-0-0,['engine_idling']
16692-5-0-1,['engine_idling']
16692-5-0-10,['engine_idling']
16692-5-0-2,['engine_idling']
16692-5-0-3,['engine_idling']
16692-5-0-4,['engine_idling']
16692-5-0-5,['engine_idling']
16692-5-0-6,['engine_idling']
16692-5-0-7,['engine_idling']
16692-5-0-8,['engine_idling']
16692-5-0-9,['engine_idling']
166931-4-0-0,['drilling']
166931-4-0-1,['drilling']
166931-4-1-2,['drilling']
166931-4-1-4,['drilling']
166931-4-1-5,['drilling']
166931-4-1-6,['drilling']
166931-4-2-0,['drilling']
166931-4-2-12,['drilling']
166931-4-2-13,['drilling']
166931-4-2-3,['drilling']
166931-4-2-7,['drilling']
166931-4-2-8,['drilling']
166931-4-3-1,['drilling']
166931-4-3-2,['drilling']
166931-4-4-0,['drilling']
166931-4-4-2,['drilling']
166931-4-4-3,['drilling']
166942-0-0-0,['air_conditioner']
166942-0-0-1,['air_conditioner']
166942-0-0-10,['air_conditioner']
166942-0-0-11,['air_conditioner']
166942-0-0-12,['air_conditioner']
166942-0-0-13,['air_conditioner']
166942-0-0-14,['air_conditioner']
166942-0-0-15,['air_conditioner']
166942-0-0-2,['air_conditioner']
166942-0-0-3,['air_conditioner']
166942-0-0-4,['air_conditioner']
166942-0-0-5,['air_conditioner']
166942-0-0-6,['air_conditioner']
166942-0-0-7,['air_conditioner']
166942-0-0-8,['air_conditioner']
166942-0-0-9,['air_conditioner']
167464-0-0-0,['air_conditioner']
167464-0-0-1,['air_conditioner']
167464-0-0-10,['air_conditioner']
167464-0-0-11,['air_conditioner']
167464-0-0-12,['air_conditioner']
167464-0-0-13,['air_conditioner']
167464-0-0-14,['air_conditioner']
167464-0-0-15,['air_conditioner']
167464-0-0-16,['air_conditioner']
167464-0-0-17,['air_conditioner']
167464-0-0-18,['air_conditioner']
167464-0-0-19,['air_conditioner']
167464-0-0-2,['air_conditioner']
167464-0-0-20,['air_conditioner']
167464-0-0-21,['air_conditioner']
167464-0-0-22,['air_conditioner']
167464-0-0-23,['air_conditioner']
167464-0-0-24,['air_conditioner']
167464-0-0-3,['air_conditioner']
167464-0-0-4,['air_conditioner']
167464-0-0-5,['air_conditioner']
167464-0-0-6,['air_conditioner']
167464-0-0-7,['air_conditioner']
167464-0-0-8,['air_conditioner']
167464-0-0-9,['air_conditioner']
167701-4-0-0,['drilling']
167701-4-1-0,['drilling']
167701-4-10-0,['drilling']
167701-4-11-0,['drilling']
167701-4-12-0,['drilling']
167701-4-2-0,['drilling']
167701-4-3-0,['drilling']
167701-4-4-0,['drilling']
167701-4-5-0,['drilling']
167701-4-6-0,['drilling']
167701-4-6-1,['drilling']
167701-4-6-2,['drilling']
167701-4-6-3,['drilling']
167701-4-6-4,['drilling']
167701-4-7-0,['drilling']
167701-4-9-0,['drilling']
167701-4-9-1,['drilling']
167702-4-0-0,['drilling']
167702-4-1-0,['drilling']
167702-4-2-0,['drilling']
167702-4-3-0,['drilling']
167702-4-4-0,['drilling']
167702-4-5-0,['drilling']
167702-4-6-0,['drilling']
167702-4-7-0,['drilling']
167702-4-7-1,['drilling']
167702-4-8-0,['drilling']
167702-4-9-0,['drilling']
16772-8-0-0,['siren']
167750-4-0-0,['drilling']
167750-4-1-0,['drilling']
167750-4-2-0,['drilling']
167750-4-3-0,['drilling']
168037-4-0-0,['drilling']
168037-4-1-0,['drilling']
168037-4-10-0,['drilling']
168037-4-11-0,['drilling']
168037-4-12-0,['drilling']
168037-4-13-0,['drilling']
168037-4-2-0,['drilling']
168037-4-3-0,['drilling']
168037-4-4-0,['drilling']
168037-4-5-0,['drilling']
168037-4-6-0,['drilling']
168037-4-7-0,['drilling']
168037-4-8-0,['drilling']
168037-4-9-0,['drilling']
16860-9-0-26,['street_music']
16860-9-0-28,['street_music']
16860-9-0-30,['street_music']
16860-9-0-45,['street_music']
16860-9-0-50,['street_music']
16860-9-0-8,['street_music']
168713-9-0-32,['street_music']
168713-9-0-33,['street_music']
168713-9-0-38,['street_music']
168713-9-0-46,['street_music']
168713-9-0-62,['street_music']
168713-9-0-82,['street_music']
168846-5-0-0,['engine_idling']
168846-5-0-1,['engine_idling']
168846-5-0-2,['engine_idling']
168846-5-1-0,['engine_idling']
168846-5-1-1,['engine_idling']
168846-5-1-10,['engine_idling']
168846-5-1-11,['engine_idling']
168846-5-1-12,['engine_idling']
168846-5-1-13,['engine_idling']
168846-5-1-14,['engine_idling']
168846-5-1-2,['engine_idling']
168846-5-1-3,['engine_idling']
168846-5-1-4,['engine_idling']
168846-5-1-5,['engine_idling']
168846-5-1-6,['engine_idling']
168846-5-1-7,['engine_idling']
168846-5-1-8,['engine_idling']
168846-5-1-9,['engine_idling']
168906-9-0-114,['street_music']
168906-9-0-128,['street_music']
168906-9-0-28,['street_music']
168906-9-0-47,['street_music']
168906-9-0-73,['street_music']
168906-9-0-95,['street_music']
169043-2-0-10,['children_playing']
169043-2-0-13,['children_playing']
169043-2-0-15,['children_playing']
169043-2-0-21,['children_playing']
169043-2-0-24,['children_playing']
169043-2-0-28,['children_playing']
169043-2-0-3,['children_playing']
169044-2-0-10,['children_playing']
169044-2-0-13,['children_playing']
169044-2-0-18,['children_playing']
169044-2-0-21,['children_playing']
169044-2-0-25,['children_playing']
169044-2-0-3,['children_playing']
169044-2-0-5,['children_playing']
169045-2-0-0,['children_playing']
169045-2-0-1,['children_playing']
169045-2-0-14,['children_playing']
169045-2-0-16,['children_playing']
169045-2-0-20,['children_playing']
169045-2-0-3,['children_playing']
169045-2-0-8,['children_playing']
169098-7-0-0,['jackhammer']
169098-7-0-1,['jackhammer']
169098-7-0-2,['jackhammer']
169098-7-0-3,['jackhammer']
169098-7-0-4,['jackhammer']
169098-7-0-5,['jackhammer']
169098-7-0-6,['jackhammer']
169098-7-0-7,['jackhammer']
169098-7-0-8,['jackhammer']
169098-7-0-9,['jackhammer']
169098-7-1-0,['jackhammer']
169098-7-2-0,['jackhammer']
169098-7-3-0,['jackhammer']
169098-7-3-1,['jackhammer']
169098-7-4-0,['jackhammer']
169098-7-4-1,['jackhammer']
169098-7-4-10,['jackhammer']
169098-7-4-11,['jackhammer']
169098-7-4-2,['jackhammer']
169098-7-4-3,['jackhammer']
169098-7-4-4,['jackhammer']
169098-7-4-5,['jackhammer']
169098-7-4-6,['jackhammer']
169098-7-4-7,['jackhammer']
169098-7-4-8,['jackhammer']
169098-7-4-9,['jackhammer']
169261-6-0-0,['gun_shot']
169466-4-0-12,['drilling']
169466-4-0-7,['drilling']
169466-4-0-8,['drilling']
169466-4-1-3,['drilling']
169466-4-1-5,['drilling']
169466-4-1-8,['drilling']
169466-4-2-17,['drilling']
169466-4-2-18,['drilling']
169466-4-2-2,['drilling']
169466-4-2-21,['drilling']
169466-4-2-4,['drilling']
169466-4-2-6,['drilling']
169466-4-2-8,['drilling']
169466-4-3-1,['drilling']
169466-4-3-10,['drilling']
169466-4-3-12,['drilling']
169466-4-3-14,['drilling']
169466-4-3-3,['drilling']
